time,tempm,hum,wspdm,wdird,wdire,pressurem,vism,windchillm,fog,rain,snow,hail,thunder
2015-04-18 22:30:00,5.0,49,16.7,330,NNW,1020,-9999.0,1.5,0,0,0,0,0
2015-04-18 23:00:00,5.0,49,14.8,330,NNW,1021,-9999.0,1.8,0,0,0,0,0
2015-04-18 23:30:00,4.0,56,14.8,320,NW,1021,-9999.0,0.6,0,0,0,0,0
2015-04-19 00:00:00,3.0,60,14.8,320,NW,1021,-9999.0,-0.7,0,0,0,0,0
2015-04-19 00:30:00,2.0,65,13.0,320,NW,1021,-9999.0,-1.5,0,0,0,0,0
2015-04-19 01:00:00,3.0,60,14.8,330,NNW,1021,-9999.0,-0.7,0,0,0,0,0
2015-04-19 01:30:00,3.0,60,11.1,330,NNW,1021,-9999.0,0.0,0,0,0,0,0
2015-04-19 02:00:00,1.0,70,7.4,340,NNW,1021,-9999.0,-1.4,0,0,0,0,0
2015-04-19 02:30:00,0.0,75,3.7,0,Variable,1021,-9999.0,-999,0,0,0,0,0
2015-04-19 03:00:00,1.0,70,3.7,0,Variable,1021,-9999.0,-999,0,0,0,0,0
2015-04-19 03:30:00,1.0,75,1.9,0,Variable,1021,-9999.0,-999,0,0,0,0,0
2015-04-19 04:00:00,2.0,70,9.3,320,NW,1021,-9999.0,-0.7,0,0,0,0,0
2015-04-19 04:30:00,0.0,75,11.1,310,NW,1021,-9999.0,-3.6,0,0,0,0,0
2015-04-19 05:00:00,-1.0,80,9.3,330,NNW,1021,-9999.0,-4.3,0,0,0,0,0
2015-04-19 05:30:00,0.0,80,7.4,320,NW,1021,-9999.0,-2.5,0,0,0,0,0
2015-04-19 06:00:00,-1.0,80,3.7,0,Variable,1021,-9999.0,-999,0,0,0,0,0
2015-04-19 06:30:00,0.0,80,3.7,0,Variable,1021,-9999.0,-999,0,0,0,0,0
2015-04-19 07:00:00,1.0,81,1.9,0,Variable,1021,-9999.0,-999,0,0,0,0,0
2015-04-19 07:30:00,4.0,70,3.7,0,Variable,1021,-9999.0,-999,0,0,0,0,0
2015-04-19 08:00:00,5.0,65,7.4,320,NW,1022,-9999.0,3.3,0,0,0,0,0
2015-04-19 08:30:00,6.0,57,9.3,310,NW,1022,-9999.0,4.0,0,0,0,0,0
2015-04-19 09:00:00,7.0,57,13.0,310,NW,1022,-9999.0,4.5,0,0,0,0,0
2015-04-19 09:30:00,8.0,50,11.1,320,NW,1022,10.0,6.1,0,0,0,0,0
2015-04-19 10:00:00,9.0,50,7.4,0,Variable,1022,10.0,-999,0,0,0,0,0
2015-04-19 10:30:00,9.0,46,9.3,10,North,1022,10.0,-999,0,0,0,0,0
2015-04-19 11:00:00,10.0,43,9.3,320,NW,1022,-9999.0,-999,0,0,0,0,0
2015-04-19 11:30:00,11.0,38,11.1,310,NW,1021,-9999.0,-999,0,0,0,0,0
2015-04-19 12:00:00,11.0,35,9.3,310,NW,1021,-9999.0,-999,0,0,0,0,0
2015-04-19 12:30:00,10.0,40,18.5,290,WNW,1021,-9999.0,-999,0,0,0,0,0
2015-04-19 13:00:00,11.0,35,13.0,250,WSW,1021,-9999.0,-999,0,0,0,0,0
2015-04-19 13:30:00,11.0,35,9.3,230,SW,1020,-9999.0,-999,0,0,0,0,0
2015-04-19 14:00:00,11.0,35,13.0,300,WNW,1020,-9999.0,-999,0,0,0,0,0
2015-04-19 14:30:00,11.0,33,16.7,320,NW,1020,-9999.0,-999,0,0,0,0,0
2015-04-19 15:00:00,11.0,35,13.0,300,WNW,1020,-9999.0,-999,0,0,0,0,0
2015-04-19 15:30:00,12.0,33,11.1,280,West,1020,-9999.0,-999,0,0,0,0,0
2015-04-19 16:00:00,11.0,38,16.7,310,NW,1019,-9999.0,-999,0,0,0,0,0
2015-04-19 16:30:00,13.0,33,13.0,260,West,1019,-9999.0,-999,0,0,0,0,0
2015-04-19 17:00:00,12.0,30,9.3,300,WNW,1019,-9999.0,-999,0,0,0,0,0
2015-04-19 17:30:00,12.0,33,14.8,290,WNW,1019,-9999.0,-999,0,0,0,0,0
2015-04-19 18:00:00,12.0,33,14.8,290,WNW,1019,-9999.0,-999,0,0,0,0,0
2015-04-19 18:30:00,12.0,33,11.1,270,West,1019,-9999.0,-999,0,0,0,0,0
2015-04-19 19:00:00,10.0,43,11.1,270,West,1019,-9999.0,-999,0,0,0,0,0
2015-04-19 19:30:00,10.0,40,9.3,290,WNW,1019,-9999.0,-999,0,0,0,0,0
2015-04-19 20:00:00,10.0,37,11.1,300,WNW,1019,-9999.0,-999,0,0,0,0,0
2015-04-19 20:30:00,6.0,57,13.0,300,WNW,1020,-9999.0,3.3,0,0,0,0,0
2015-04-19 21:00:00,6.0,57,11.1,290,WNW,1020,-9999.0,3.7,0,0,0,0,0
2015-04-19 21:30:00,5.0,61,1.9,0,Variable,1020,-9999.0,-999,0,0,0,0,0
2015-04-19 22:00:00,3.0,70,0.0,0,North,1020,-9999.0,-999,0,0,0,0,0
2015-04-19 22:30:00,2.0,81,3.7,0,Variable,1019,-9999.0,-999,0,0,0,0,0
2015-04-19 23:00:00,2.0,75,3.7,0,Variable,1020,-9999.0,-999,0,0,0,0,0
2015-04-19 23:30:00,1.0,81,3.7,0,Variable,1020,-9999.0,-999,0,0,0,0,0
2015-04-20 00:00:00,1.0,75,0.0,0,North,1020,-9999.0,-999,0,0,0,0,0
2015-04-20 00:30:00,0.0,80,1.9,0,Variable,1020,-9999.0,-999,0,0,0,0,0
2015-04-20 01:00:00,1.0,87,0.0,0,North,1020,-9999.0,-999,0,0,0,0,0
2015-04-20 01:30:00,0.0,80,1.9,0,Variable,1019,-9999.0,-999,0,0,0,0,0
2015-04-20 02:00:00,-2.0,86,1.9,0,Variable,1019,-9999.0,-999,0,0,0,0,0
2015-04-20 02:30:00,-2.0,86,1.9,0,Variable,1019,-9999.0,-999,0,0,0,0,0
2015-04-20 03:00:00,-2.0,86,3.7,0,Variable,1019,-9999.0,-999,0,0,0,0,0
2015-04-20 03:30:00,-2.0,93,3.7,0,Variable,1018,-9999.0,-999,0,0,0,0,0
2015-04-20 04:00:00,-1.0,86,1.9,0,Variable,1018,-9999.0,-999,0,0,0,0,0
2015-04-20 04:30:00,-1.0,86,0.0,0,North,1018,-9999.0,-999,0,0,0,0,0
2015-04-20 05:00:00,-2.0,93,3.7,0,Variable,1018,-9999.0,-999,0,0,0,0,0
2015-04-20 05:30:00,-2.0,93,1.9,0,Variable,1018,-9999.0,-999,0,0,0,0,0
2015-04-20 06:00:00,-1.0,86,0.0,0,North,1017,-9999.0,-999,0,0,0,0,0
2015-04-20 06:30:00,0.0,87,1.9,0,Variable,1017,-9999.0,-999,0,0,0,0,0
2015-04-20 07:00:00,3.0,81,3.7,0,Variable,1017,-9999.0,-999,0,0,0,0,0
2015-04-20 07:30:00,8.0,62,13.0,270,West,1017,-9999.0,5.8,0,0,0,0,0
2015-04-20 08:00:00,10.0,50,14.8,260,West,1017,-9999.0,-999,0,0,0,0,0
2015-04-20 08:30:00,11.0,50,20.4,300,WNW,1017,-9999.0,-999,0,0,0,0,0
2015-04-20 09:00:00,11.0,47,25.9,290,WNW,1017,-9999.0,-999,0,0,0,0,0
2015-04-20 09:30:00,12.0,44,24.1,300,WNW,1016,-9999.0,-999,0,0,0,0,0
2015-04-20 10:00:00,13.0,41,35.2,310,NW,1016,-9999.0,-999,0,0,0,0,0
2015-04-20 10:30:00,13.0,41,33.3,290,WNW,1016,-9999.0,-999,0,0,0,0,0
2015-04-20 11:00:00,13.0,36,37.0,300,WNW,1016,-9999.0,-999,0,0,0,0,0
2015-04-20 11:30:00,14.0,36,33.3,310,NW,1016,-9999.0,-999,0,0,0,0,0
2015-04-20 12:00:00,14.0,38,31.5,310,NW,1016,-9999.0,-999,0,0,0,0,0
2015-04-20 12:30:00,14.0,33,37.0,320,NW,1016,-9999.0,-999,0,0,0,0,0
2015-04-20 13:00:00,15.0,34,31.5,340,NNW,1015,-9999.0,-999,0,0,0,0,0
2015-04-20 13:30:00,15.0,34,38.9,310,NW,1015,-9999.0,-999,0,0,0,0,0
2015-04-20 14:00:00,17.0,30,33.3,310,NW,1015,-9999.0,-999,0,0,0,0,0
2015-04-20 14:30:00,17.0,30,35.2,320,NW,1014,-9999.0,-999,0,0,0,0,0
2015-04-20 15:00:00,16.0,31,31.5,300,WNW,1014,-9999.0,-999,0,0,0,0,0
2015-04-20 15:30:00,17.0,30,33.3,300,WNW,1014,-9999.0,-999,0,0,0,0,0
2015-04-20 16:00:00,16.0,31,35.2,320,NW,1014,-9999.0,-999,0,0,0,0,0
2015-04-20 16:30:00,16.0,31,35.2,320,NW,1014,-9999.0,-999,0,0,0,0,0
2015-04-20 17:00:00,16.0,31,35.2,320,NW,1014,-9999.0,-999,0,0,0,0,0
2015-04-20 17:30:00,16.0,31,33.3,320,NW,1014,-9999.0,-999,0,0,0,0,0
2015-04-20 18:00:00,16.0,31,37.0,320,NW,1014,-9999.0,-999,0,0,0,0,0
2015-04-20 18:30:00,16.0,31,33.3,310,NW,1014,-9999.0,-999,0,0,0,0,0
2015-04-20 19:00:00,15.0,36,25.9,320,NW,1014,-9999.0,-999,0,0,0,0,0
2015-04-20 19:30:00,15.0,31,27.8,330,NNW,1015,-9999.0,-999,0,0,0,0,0
2015-04-20 20:00:00,15.0,31,22.2,330,NNW,1015,-9999.0,-999,0,0,0,0,0
2015-04-20 20:30:00,14.0,33,24.1,330,NNW,1016,-9999.0,-999,0,0,0,0,0
2015-04-20 21:00:00,13.0,36,16.7,330,NNW,1016,-9999.0,-999,0,0,0,0,0
2015-04-20 21:30:00,13.0,38,16.7,330,NNW,1016,-9999.0,-999,0,0,0,0,0
2015-04-20 22:00:00,12.0,41,16.7,330,NNW,1017,-9999.0,-999,0,0,0,0,0
2015-04-20 22:30:00,11.0,44,14.8,320,NW,1017,-9999.0,-999,0,0,0,0,0
2015-04-20 23:00:00,11.0,44,9.3,340,NNW,1017,-9999.0,-999,0,0,0,0,0
2015-04-20 23:30:00,9.0,50,13.0,330,NNW,1017,-9999.0,-999,0,0,0,0,0
2015-04-21 00:00:00,9.0,50,9.3,340,NNW,1017,-9999.0,-999,0,0,0,0,0
2015-04-21 00:30:00,9.0,54,13.0,320,NW,1018,-9999.0,-999,0,0,0,0,0
2015-04-21 01:00:00,7.0,57,14.8,310,NW,1018,-9999.0,4.3,0,0,0,0,0
2015-04-21 01:30:00,7.0,61,13.0,320,NW,1018,-9999.0,4.5,0,0,0,0,0
2015-04-21 02:00:00,7.0,57,7.4,90,East,1018,-9999.0,5.7,0,0,0,0,0
2015-04-21 02:30:00,6.0,61,7.4,30,NNE,1018,-9999.0,4.5,0,0,0,0,0
2015-04-21 03:00:00,7.0,57,5.6,0,Variable,1018,-9999.0,6.2,0,0,0,0,0
2015-04-21 03:30:00,5.0,65,9.3,340,NNW,1019,-9999.0,2.8,0,0,0,0,0
2015-04-21 04:00:00,7.0,53,11.1,330,NNW,1019,-9999.0,4.9,0,0,0,0,0
2015-04-21 04:30:00,7.0,46,16.7,330,NNW,1019,-9999.0,4.0,0,0,0,0,0
2015-04-21 05:00:00,8.0,40,16.7,320,NW,1019,-9999.0,5.3,0,0,0,0,0
2015-04-21 05:30:00,8.0,40,16.7,340,NNW,1019,-9999.0,5.3,0,0,0,0,0
2015-04-21 06:00:00,7.0,43,14.8,330,NNW,1020,-9999.0,4.3,0,0,0,0,0
2015-04-21 06:30:00,7.0,43,14.8,340,NNW,1020,-9999.0,4.3,0,0,0,0,0
2015-04-21 07:00:00,7.0,46,16.7,320,NW,1020,-9999.0,4.0,0,0,0,0,0
2015-04-21 07:30:00,9.0,34,18.5,340,NNW,1020,-9999.0,-999,0,0,0,0,0
2015-04-21 08:00:00,9.0,34,24.1,350,North,1020,-9999.0,-999,0,0,0,0,0
2015-04-21 08:30:00,10.0,30,25.9,340,NNW,1020,-9999.0,-999,0,0,0,0,0
2015-04-21 09:00:00,10.0,30,22.2,340,NNW,1021,-9999.0,-999,0,0,0,0,0
2015-04-21 09:30:00,11.0,33,18.5,330,NNW,1021,-9999.0,-999,0,0,0,0,0
2015-04-21 10:00:00,11.0,30,24.1,320,NW,1021,-9999.0,-999,0,0,0,0,0
2015-04-21 10:30:00,11.0,30,20.4,310,NW,1021,-9999.0,-999,0,0,0,0,0
2015-04-21 11:00:00,12.0,24,24.1,320,NW,1021,-9999.0,-999,0,0,0,0,0
2015-04-21 11:30:00,12.0,28,22.2,310,NW,1021,-9999.0,-999,0,0,0,0,0
2015-04-21 12:00:00,13.0,26,14.8,300,WNW,1020,-9999.0,-999,0,0,0,0,0
2015-04-21 12:30:00,14.0,23,18.5,300,WNW,1020,-9999.0,-999,0,0,0,0,0
2015-04-21 13:00:00,16.0,25,22.2,310,NW,1020,-9999.0,-999,0,0,0,0,0
2015-04-21 13:30:00,16.0,27,29.6,310,NW,1019,-9999.0,-999,0,0,0,0,0
2015-04-21 14:00:00,16.0,29,29.6,310,NW,1019,-9999.0,-999,0,0,0,0,0
2015-04-21 14:30:00,16.0,29,29.6,310,NW,1019,-9999.0,-999,0,0,0,0,0
2015-04-21 15:00:00,17.0,27,37.0,300,WNW,1019,-9999.0,-999,0,0,0,0,0
2015-04-21 15:30:00,18.0,28,31.5,300,WNW,1018,-9999.0,-999,0,0,0,0,0
2015-04-21 16:00:00,18.0,28,25.9,310,NW,1018,-9999.0,-999,0,0,0,0,0
2015-04-21 16:30:00,18.0,28,33.3,310,NW,1018,-9999.0,-999,0,0,0,0,0
2015-04-21 17:00:00,18.0,28,37.0,320,NW,1018,-9999.0,-999,0,0,0,0,0
2015-04-21 17:30:00,18.0,30,33.3,320,NW,1018,-9999.0,-999,0,0,0,0,0
2015-04-21 18:00:00,18.0,30,25.9,310,NW,1018,-9999.0,-999,0,0,0,0,0
2015-04-21 18:30:00,18.0,30,25.9,320,NW,1017,-9999.0,-999,0,0,0,0,0
2015-04-21 19:00:00,17.0,32,16.7,320,NW,1017,-9999.0,-999,0,0,0,0,0
2015-04-21 19:30:00,17.0,32,16.7,320,NW,1017,-9999.0,-999,0,0,0,0,0
2015-04-21 20:00:00,16.0,34,9.3,310,NW,1017,-9999.0,-999,0,0,0,0,0
2015-04-21 20:30:00,13.0,44,7.4,290,WNW,1018,-9999.0,-999,0,0,0,0,0
2015-04-21 21:00:00,13.0,44,3.7,0,Variable,1018,-9999.0,-999,0,0,0,0,0
2015-04-21 21:30:00,10.0,58,0.0,0,North,1018,-9999.0,-999,0,0,0,0,0
2015-04-21 22:00:00,9.0,58,7.4,90,East,1018,-9999.0,-999,0,0,0,0,0
2015-04-21 22:30:00,10.0,54,7.4,100,East,1018,-9999.0,-999,0,0,0,0,0
2015-04-21 23:00:00,10.0,54,13.0,90,East,1018,-9999.0,-999,0,0,0,0,0
2015-04-21 23:30:00,9.0,58,5.6,0,Variable,1018,-9999.0,-999,0,0,0,0,0
2015-04-22 00:00:00,8.0,57,3.7,0,Variable,1018,-9999.0,-999,0,0,0,0,0
2015-04-22 00:30:00,7.0,61,5.6,0,Variable,1018,-9999.0,6.2,0,0,0,0,0
2015-04-22 01:00:00,5.0,65,7.4,40,NE,1018,-9999.0,3.3,0,0,0,0,0
2015-04-22 01:30:00,5.0,81,1.9,0,Variable,1018,-9999.0,-999,0,0,0,0,0
2015-04-22 02:00:00,4.0,81,5.6,0,Variable,1018,-9999.0,2.8,0,0,0,0,0
2015-04-22 02:30:00,3.0,87,0.0,0,North,1018,-9999.0,-999,0,0,0,0,0
2015-04-22 03:00:00,3.0,87,7.4,320,NW,1018,-9999.0,1.0,0,0,0,0,0
2015-04-22 03:30:00,5.0,76,5.6,0,Variable,1018,-9999.0,3.9,0,0,0,0,0
2015-04-22 04:00:00,3.0,87,13.0,340,NNW,1018,-9999.0,-0.3,0,0,0,0,0
2015-04-22 04:30:00,4.0,75,5.6,0,Variable,1018,-9999.0,2.8,0,0,0,0,0
2015-04-22 05:00:00,4.0,70,1.9,0,Variable,1019,-9999.0,-999,0,0,0,0,0
2015-04-22 05:30:00,6.0,66,7.4,260,West,1019,-9999.0,4.5,0,0,0,0,0
2015-04-22 06:00:00,7.0,57,13.0,330,NNW,1019,-9999.0,4.5,0,0,0,0,0
2015-04-22 06:30:00,5.0,70,5.6,0,Variable,1020,-9999.0,3.9,0,0,0,0,0
2015-04-22 07:00:00,8.0,62,9.3,60,ENE,1020,-9999.0,6.4,0,0,0,0,0
2015-04-22 07:30:00,11.0,50,7.4,60,ENE,1020,-9999.0,-999,0,0,0,0,0
2015-04-22 08:00:00,12.0,47,14.8,70,ENE,1021,-9999.0,-999,0,0,0,0,0
2015-04-22 08:30:00,12.0,47,16.7,60,ENE,1021,-9999.0,-999,0,0,0,0,0
2015-04-22 09:00:00,12.0,47,16.7,90,East,1021,-9999.0,-999,0,0,0,0,0
2015-04-22 09:30:00,13.0,44,13.0,90,East,1022,-9999.0,-999,0,0,0,0,0
2015-04-22 10:00:00,14.0,41,13.0,100,East,1022,-9999.0,-999,0,0,0,0,0
2015-04-22 10:30:00,14.0,41,13.0,120,ESE,1022,-9999.0,-999,0,0,0,0,0
2015-04-22 11:00:00,15.0,39,11.1,70,ENE,1022,-9999.0,-999,0,0,0,0,0
2015-04-22 11:30:00,14.0,38,11.1,270,West,1022,-9999.0,-999,0,0,0,0,0
2015-04-22 12:00:00,15.0,36,7.4,300,WNW,1022,-9999.0,-999,0,0,0,0,0
2015-04-22 12:30:00,17.0,37,7.4,330,NNW,1022,-9999.0,-999,0,0,0,0,0
2015-04-22 13:00:00,16.0,34,7.4,130,SE,1022,-9999.0,-999,0,0,0,0,0
2015-04-22 13:30:00,16.0,31,5.6,0,Variable,1021,-9999.0,-999,0,0,0,0,0
2015-04-22 14:00:00,17.0,32,7.4,140,SE,1021,-9999.0,-999,0,0,0,0,0
2015-04-22 14:30:00,17.0,32,9.3,0,Variable,1021,-9999.0,-999,0,0,0,0,0
2015-04-22 15:00:00,18.0,30,11.1,110,ESE,1021,-9999.0,-999,0,0,0,0,0
2015-04-22 15:30:00,18.0,30,9.3,140,SE,1020,-9999.0,-999,0,0,0,0,0
2015-04-22 16:00:00,18.0,30,11.1,170,South,1020,-9999.0,-999,0,0,0,0,0
2015-04-22 16:30:00,18.0,30,5.6,0,Variable,1020,-9999.0,-999,0,0,0,0,0
2015-04-22 17:00:00,19.0,26,5.6,0,Variable,1020,-9999.0,-999,0,0,0,0,0
2015-04-22 17:30:00,19.0,26,7.4,210,SSW,1020,-9999.0,-999,0,0,0,0,0
2015-04-22 18:00:00,18.0,28,5.6,0,Variable,1020,-9999.0,-999,0,0,0,0,0
2015-04-22 18:30:00,18.0,30,7.4,190,South,1020,-9999.0,-999,0,0,0,0,0
2015-04-22 19:00:00,17.0,32,13.0,180,South,1020,-9999.0,-999,0,0,0,0,0
2015-04-22 19:30:00,16.0,34,9.3,180,South,1020,-9999.0,-999,0,0,0,0,0
2015-04-22 20:00:00,16.0,34,7.4,190,South,1020,-9999.0,-999,0,0,0,0,0
2015-04-22 20:30:00,13.0,41,7.4,150,SSE,1020,-9999.0,-999,0,0,0,0,0
2015-04-22 21:00:00,13.0,41,5.6,0,Variable,1021,-9999.0,-999,0,0,0,0,0
2015-04-22 21:30:00,9.0,54,5.6,0,Variable,1021,-9999.0,-999,0,0,0,0,0
2015-04-22 22:00:00,10.0,50,5.6,0,Variable,1021,-9999.0,-999,0,0,0,0,0
2015-04-22 22:30:00,9.0,54,5.6,0,Variable,1021,-9999.0,-999,0,0,0,0,0
2015-04-22 23:00:00,9.0,54,5.6,0,Variable,1021,-9999.0,-999,0,0,0,0,0
2015-04-22 23:30:00,8.0,62,7.4,60,ENE,1021,-9999.0,6.8,0,0,0,0,0
2015-04-23 00:00:00,9.0,58,7.4,60,ENE,1021,-9999.0,-999,0,0,0,0,0
2015-04-23 00:30:00,5.0,70,7.4,80,East,1021,-9999.0,3.3,0,0,0,0,0
2015-04-23 01:00:00,7.0,61,5.6,0,Variable,1021,-9999.0,6.2,0,0,0,0,0
2015-04-23 01:30:00,6.0,66,3.7,0,Variable,1021,-9999.0,-999,0,0,0,0,0
2015-04-23 02:00:00,4.0,81,3.7,0,Variable,1021,-9999.0,-999,0,0,0,0,0
2015-04-23 02:30:00,3.0,81,7.4,60,ENE,1021,-9999.0,1.0,0,0,0,0,0
2015-04-23 03:00:00,4.0,75,5.6,0,Variable,1021,-9999.0,2.8,0,0,0,0,0
2015-04-23 03:30:00,2.0,81,5.6,0,Variable,1021,-9999.0,0.5,0,0,0,0,0
2015-04-23 04:00:00,2.0,87,5.6,0,Variable,1021,-9999.0,0.5,0,0,0,0,0
2015-04-23 04:30:00,2.0,81,5.6,0,Variable,1020,-9999.0,0.5,0,0,0,0,0
2015-04-23 05:00:00,3.0,75,7.4,70,ENE,1020,-9999.0,1.0,0,0,0,0,0
2015-04-23 05:30:00,4.0,70,1.9,0,Variable,1020,-9999.0,-999,0,0,0,0,0
2015-04-23 06:00:00,1.0,81,7.4,60,ENE,1020,-9999.0,-1.4,0,0,0,0,0
2015-04-23 06:30:00,3.0,75,5.6,0,Variable,1020,-9999.0,1.6,0,0,0,0,0
2015-04-23 07:00:00,6.0,87,3.7,0,Variable,1021,-9999.0,-999,0,0,0,0,0
2015-04-23 07:30:00,9.0,66,7.4,110,ESE,1021,-9999.0,-999,0,0,0,0,0
2015-04-23 08:00:00,10.0,58,11.1,100,East,1021,-9999.0,-999,0,0,0,0,0
2015-04-23 08:30:00,12.0,41,9.3,110,ESE,1020,-9999.0,-999,0,0,0,0,0
2015-04-23 09:00:00,13.0,36,9.3,150,SSE,1021,-9999.0,-999,0,0,0,0,0
2015-04-23 09:30:00,14.0,36,11.1,170,South,1020,-9999.0,-999,0,0,0,0,0
2015-04-23 10:00:00,15.0,34,11.1,130,SE,1020,-9999.0,-999,0,0,0,0,0
2015-04-23 10:30:00,17.0,34,9.3,160,SSE,1020,-9999.0,-999,0,0,0,0,0
2015-04-23 11:00:00,18.0,28,13.0,180,South,1020,-9999.0,-999,0,0,0,0,0
2015-04-23 11:30:00,18.0,26,13.0,170,South,1020,-9999.0,-999,0,0,0,0,0
2015-04-23 12:00:00,19.0,26,9.3,160,SSE,1020,-9999.0,-999,0,0,0,0,0
2015-04-23 12:30:00,19.0,26,13.0,170,South,1019,-9999.0,-999,0,0,0,0,0
2015-04-23 13:00:00,20.0,24,9.3,180,South,1019,-9999.0,-999,0,0,0,0,0
2015-04-23 13:30:00,19.0,24,9.3,160,SSE,1019,-9999.0,-999,0,0,0,0,0
2015-04-23 14:00:00,20.0,24,11.1,180,South,1018,-9999.0,-999,0,0,0,0,0
2015-04-23 14:30:00,21.0,23,13.0,210,SSW,1018,-9999.0,-999,0,0,0,0,0
2015-04-23 15:00:00,21.0,25,13.0,170,South,1017,-9999.0,-999,0,0,0,0,0
2015-04-23 15:30:00,21.0,25,14.8,170,South,1017,-9999.0,-999,0,0,0,0,0
2015-04-23 16:00:00,21.0,25,13.0,150,SSE,1017,-9999.0,-999,0,0,0,0,0
2015-04-23 16:30:00,21.0,28,14.8,130,SE,1016,-9999.0,-999,0,0,0,0,0
2015-04-23 17:00:00,21.0,25,11.1,170,South,1016,-9999.0,-999,0,0,0,0,0
2015-04-23 17:30:00,21.0,27,13.0,130,SE,1016,-9999.0,-999,0,0,0,0,0
2015-04-23 18:00:00,21.0,27,20.4,160,SSE,1016,-9999.0,-999,0,0,0,0,0
2015-04-23 18:30:00,20.0,28,16.7,150,SSE,1016,-9999.0,-999,0,0,0,0,0
2015-04-23 19:00:00,19.0,30,14.8,160,SSE,1016,-9999.0,-999,0,0,0,0,0
2015-04-23 19:30:00,18.0,32,13.0,150,SSE,1016,-9999.0,-999,0,0,0,0,0
2015-04-23 20:00:00,15.0,39,9.3,140,SE,1016,-9999.0,-999,0,0,0,0,0
2015-04-23 20:30:00,14.0,44,9.3,140,SE,1016,-9999.0,-999,0,0,0,0,0
2015-04-23 21:00:00,13.0,47,11.1,120,ESE,1016,-9999.0,-999,0,0,0,0,0
2015-04-23 21:30:00,12.0,47,9.3,110,ESE,1016,-9999.0,-999,0,0,0,0,0
2015-04-23 22:00:00,13.0,44,11.1,90,East,1016,-9999.0,-999,0,0,0,0,0
2015-04-23 22:30:00,13.0,44,9.3,90,East,1016,-9999.0,-999,0,0,0,0,0
2015-04-23 23:00:00,10.0,54,7.4,110,ESE,1016,-9999.0,-999,0,0,0,0,0
2015-04-23 23:30:00,11.0,50,7.4,90,East,1016,-9999.0,-999,0,0,0,0,0
2015-04-24 00:00:00,10.0,50,7.4,100,East,1016,-9999.0,-999,0,0,0,0,0
2015-04-24 00:30:00,9.0,58,3.7,0,Variable,1016,-9999.0,-999,0,0,0,0,0
2015-04-24 01:00:00,7.0,71,3.7,0,Variable,1016,-9999.0,-999,0,0,0,0,0
2015-04-24 01:30:00,6.0,70,3.7,0,Variable,1016,-9999.0,-999,0,0,0,0,0
2015-04-24 02:00:00,6.0,70,0.0,0,North,1016,-9999.0,-999,0,0,0,0,0
2015-04-24 02:30:00,5.0,70,7.4,70,ENE,1015,-9999.0,3.3,0,0,0,0,0
2015-04-24 03:00:00,7.0,61,5.6,0,Variable,1015,-9999.0,6.2,0,0,0,0,0
2015-04-24 03:30:00,7.0,61,3.7,0,Variable,1015,-9999.0,-999,0,0,0,0,0
2015-04-24 04:00:00,6.0,61,7.4,80,East,1015,-9999.0,4.5,0,0,0,0,0
2015-04-24 04:30:00,8.0,53,7.4,70,ENE,1015,-9999.0,6.8,0,0,0,0,0
2015-04-24 05:00:00,7.0,57,5.6,0,Variable,1015,-9999.0,6.2,0,0,0,0,0
2015-04-24 05:30:00,8.0,57,5.6,0,Variable,1015,-9999.0,7.3,0,0,0,0,0
2015-04-24 06:00:00,9.0,50,5.6,0,Variable,1016,-9999.0,-999,0,0,0,0,0
2015-04-24 06:30:00,10.0,50,3.7,0,Variable,1016,-9999.0,-999,0,0,0,0,0
2015-04-24 07:00:00,10.0,50,3.7,0,Variable,1016,-9999.0,-999,0,0,0,0,0
2015-04-24 07:30:00,11.0,54,5.6,0,Variable,1016,-9999.0,-999,0,0,0,0,0
2015-04-24 08:00:00,11.0,50,5.6,0,Variable,1016,-9999.0,-999,0,0,0,0,0
2015-04-24 08:30:00,14.0,41,5.6,0,Variable,1016,-9999.0,-999,0,0,0,0,0
2015-04-24 09:00:00,15.0,39,5.6,0,Variable,1016,-9999.0,-999,0,0,0,0,0
2015-04-24 09:30:00,17.0,34,5.6,0,Variable,1016,-9999.0,-999,0,0,0,0,0
2015-04-24 10:00:00,19.0,30,5.6,0,Variable,1016,-9999.0,-999,0,0,0,0,0
2015-04-24 10:30:00,19.0,32,3.7,0,Variable,1016,-9999.0,-999,0,0,0,0,0
2015-04-24 11:00:00,20.0,30,7.4,220,SW,1016,-9999.0,-999,0,0,0,0,0
2015-04-24 11:30:00,20.0,30,7.4,320,NW,1016,-9999.0,-999,0,0,0,0,0
2015-04-24 12:00:00,21.0,28,5.6,0,Variable,1016,-9999.0,-999,0,0,0,0,0
2015-04-24 12:30:00,22.0,27,16.7,250,WSW,1016,-9999.0,-999,0,0,0,0,0
2015-04-24 13:00:00,22.0,25,16.7,260,West,1016,-9999.0,-999,0,0,0,0,0
2015-04-24 13:30:00,22.0,25,16.7,260,West,1016,-9999.0,-999,0,0,0,0,0
2015-04-24 14:00:00,21.0,27,13.0,240,WSW,1015,-9999.0,-999,0,0,0,0,0
2015-04-24 14:30:00,22.0,27,13.0,250,WSW,1015,-9999.0,-999,0,0,0,0,0
2015-04-24 15:00:00,22.0,29,16.7,240,WSW,1015,-9999.0,-999,0,0,0,0,0
2015-04-24 15:30:00,23.0,25,13.0,240,WSW,1015,-9999.0,-999,0,0,0,0,0
